"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000254701.3",21.9764658477421,-0.24815425687796,0.438153244348712,-0.566364074849717,0.571146311083858,0.95138219247899,"ENSG00000254701"
"ENSG00000285596.1",3.25454831784414,-0.584656491688007,1.03232588637429,-0.566348765835395,0.57115671591963,NA,"ENSG00000285596"
"ENSG00000167702.13",263.908798915498,-0.0882716731942609,0.155863426561274,-0.566339872937151,0.571162760056632,0.95138219247899,"KIFC2"
"ENSG00000198520.12",19.5526339428516,-0.26479348446958,0.467679848383625,-0.566185362454141,0.571267779332794,0.951479973312274,"ARMH1"
"ENSG00000259238.1",1.81015076094547,-0.827751535070352,1.46220381647367,-0.5660986011284,0.571326754192226,NA,"ENSG00000259238"
"ENSG00000124588.22",2635.77644699517,0.0676406281004213,0.119491269874229,0.566071715294485,0.571345030068829,0.951531491909521,"NQO2"
"ENSG00000072786.13",1849.40214179295,-0.0485858402439631,0.0858503700436659,-0.565936293801074,0.57143708822119,0.951598189209267,"STK10"
"ENSG00000172183.16",281.727897063938,-0.0858115019308757,0.151644482657647,-0.565872891825573,0.571480190663578,0.951598189209267,"ISG20"
"ENSG00000163444.12",7725.21734551059,0.0435702286728462,0.0770052720114619,0.565808386033114,0.571524045098765,0.951598189209267,"TMEM183A"
"ENSG00000259668.6",8.69548155521548,0.371314534941887,0.656304441155326,0.565765689910986,0.571553073051716,NA,"ENSG00000259668"
"ENSG00000287831.1",2.31156529176633,-0.824364105074725,1.45747517748661,-0.565611077161758,0.5716581959969,NA,"ENSG00000287831"
"ENSG00000287957.1",17.2707624609438,-0.254198648867415,0.449466852881589,-0.565555940861301,0.571695686010899,0.951806830190606,"ENSG00000287957"
"ENSG00000272369.1",6.86468171314483,0.422961312367681,0.747880933331825,0.565546323641892,0.571702225374068,NA,"ENSG00000272369"
"ENSG00000198792.13",9224.80331345179,0.0497383372872073,0.0879601444481552,0.565464479387295,0.571757877961682,0.951821648357322,"TMEM184B"
"ENSG00000270959.2",69.2739589636264,0.131977718376124,0.233434441875168,0.565373803950923,0.571819538597981,0.951821648357322,"LPP-AS2"
"ENSG00000290767.1",3.6313957942371,-0.57610591314784,1.01903117405527,-0.565346701666847,0.571837969165182,NA,"ENSG00000290767"
"ENSG00000136867.11",37.6312953565227,0.182661283329175,0.323100765198784,0.565338442379715,0.571843585845595,0.951821648357322,"SLC31A2"
"ENSG00000165660.8",2406.86662274272,0.048491560892306,0.0857929521301188,0.565216135921757,0.571926762714039,0.95183078126575,"ABRAXAS2"
"ENSG00000133606.11",9624.79996530108,0.0441806745449657,0.0781750655288791,0.56515046384764,0.571971426648902,0.95183078126575,"MKRN1"
"ENSG00000197582.5",6.97181820975483,0.39352093342263,0.696330191589258,0.565135532217099,0.571981581963368,NA,"GPX1P1"
"ENSG00000102554.14",33802.176445964,0.052702903128639,0.0932684266241094,0.565066926035349,0.572028243564986,0.95183078126575,"KLF5"
"ENSG00000240005.7",3.65265249300435,-0.55191398781704,0.976761273170003,-0.565044912177821,0.572043216387034,NA,"STIM2-AS1"
"ENSG00000149798.5",2.98434594330554,0.618882913665085,1.09529807632649,0.565036063735958,0.572049234746171,NA,"CDC42EP2"
"ENSG00000198934.5",1083.6747112607,-0.062732273596118,0.111025685018832,-0.565024873167658,0.57205684616989,0.95183078126575,"MAGEE1"
"ENSG00000171608.18",1181.60023291834,-0.065645713548611,0.116189212904639,-0.564989743088191,0.572080740704289,0.95183078126575,"PIK3CD"
"ENSG00000234065.2",1.42321711996094,-0.956133562338111,1.69252754175823,-0.564914625462971,0.572131835282151,NA,"MTND4P26"
"ENSG00000170088.14",2678.20783985655,0.0555059382196567,0.0982699772661864,0.564831088434125,0.572188659236464,0.951933238313466,"TMEM192"
"ENSG00000238199.1",2.20377712105431,-0.735420310800581,1.30204635740384,-0.564818838145626,0.572196992411292,NA,"UBE2V2P3"
"ENSG00000120471.16",5.12740922506079,-0.483770811334572,0.856565256100199,-0.564779866903663,0.572223502715132,NA,"TP53AIP1"
"ENSG00000233321.4",3.55563373966762,0.560632404252272,0.99296268336021,0.564605713434343,0.572341978262851,NA,"LINC02669"
"ENSG00000288063.1",2.89436600573655,-0.635543296872912,1.1257083088651,-0.564571916070907,0.572364971753878,NA,"ENSG00000288063"
"ENSG00000117500.13",9750.79371442954,0.0686054309383202,0.12151926935018,0.564564215249033,0.572370210945192,0.952085270142625,"TMED5"
"ENSG00000268686.2",15.5242422900862,0.29295178392152,0.518940023398849,0.564519541204016,0.572400605016473,0.952085270142625,"ENSG00000268686"
"ENSG00000198270.13",640.136839263575,0.0600871753060157,0.106444616091793,0.564492385920198,0.572419080539919,0.952085270142625,"TMEM116"
"ENSG00000286583.1",1.42389119256391,-0.955086998224164,1.69237851823601,-0.56434597102997,0.572518701087845,NA,"ZBTB7C-AS1"
"ENSG00000103550.14",4987.48844901896,-0.0477541535757989,0.0846482271079625,-0.564148301829074,0.572653208077009,0.95239757557691,"KNOP1"
"ENSG00000168852.14",1.82988062187228,0.777014376007065,1.37755188198289,0.564054527578743,0.572717023426284,NA,"TPTE2P5"
"ENSG00000171722.13",4.72945614906622,-0.506273758394132,0.8975833118542,-0.564040966123008,0.572726252561477,NA,"SPATA46"
"ENSG00000103260.9",1790.84114250375,0.0976613093580893,0.173181869547856,0.563923403835884,0.57280626155047,0.952568909680315,"METRN"
"ENSG00000265142.9",1.82183975754201,0.770735104973687,1.36673831321886,0.563922952564708,0.572806568680869,NA,"MIR133A1HG"
"ENSG00000223374.1",3.282702812084,0.590011545504084,1.04626964217099,0.563919205645518,0.572809118797533,NA,"ENSG00000223374"
"ENSG00000275846.1",1.75684399935914,-0.777877298378373,1.37954835386377,-0.563863742941475,0.572846866803246,NA,"ENSG00000275846"
"ENSG00000185149.6",4.71700502421036,-0.489136798932747,0.867612149228521,-0.563773570215316,0.572908241025805,NA,"NPY2R"
"ENSG00000104897.10",6417.43287036724,-0.078519739337172,0.13927828402832,-0.563761536013801,0.572916432095036,0.952568909680315,"SF3A2"
"ENSG00000257159.1",3.49048237130265,0.594953820952067,1.05533359164031,0.563759010103457,0.572918151360862,NA,"ENSG00000257159"
"ENSG00000162337.12",9698.57841796136,0.0529029025889007,0.0938454538605025,0.563723658553974,0.572942213719212,0.952568909680315,"LRP5"
"ENSG00000196586.17",16241.4821374851,0.070830849695489,0.125648586173719,0.563721820136994,0.572943465067811,0.952568909680315,"MYO6"
"ENSG00000267886.1",425.573310041217,-0.0710317454315042,0.126023630046656,-0.563638306603349,0.573000311288455,0.952568909680315,"ENSG00000267886"
"ENSG00000284543.1",9.95766716790645,0.334493379855228,0.593568559356944,0.563529477062615,0.573074393693633,0.952568909680315,"LINC01226"
"ENSG00000224934.6",60.5542867578886,0.153650532150049,0.272662051993286,0.56352004625063,0.57308081364645,0.952568909680315,"GOT1-DT"
"ENSG00000238286.1",8.6745294779535,-0.359058569914668,0.637286203641148,-0.563418081017884,0.573150227873969,NA,"SLC35E1P1"
"ENSG00000285758.2",1.78904738364277,0.800056104339474,1.42000576131574,0.563417505854455,0.573150619435655,NA,"ENSG00000285758"
"ENSG00000140105.18",17448.1924621923,-0.0397218440774443,0.0705062996268909,-0.563380070825536,0.573176104852959,0.9526381735928,"WARS1"
"ENSG00000180867.12",206.549893726705,0.0953374067126555,0.169242019936233,0.563319952979625,0.573217033644445,0.9526381735928,"PDIA3P1"
"ENSG00000198830.12",19141.3630107157,0.0588994892118721,0.104573166185583,0.56323712248843,0.573273427687672,0.9526381735928,"HMGN2"
"ENSG00000268970.1",61.3435739582821,-0.138176344634671,0.24534745375498,-0.563186381272424,0.573307975472316,0.9526381735928,"ENSG00000268970"
"ENSG00000226469.1",13.73986059431,0.301403210265258,0.535347037727561,0.563005282600709,0.573431286792837,0.952756901062674,"ADAM1B"
"ENSG00000282386.1",51.8395647172195,0.157088753204059,0.279084103825709,0.562872449740681,0.573521741586623,0.952756901062674,"ENSG00000282386"
"ENSG00000030419.17",846.418393659634,0.0764529191487836,0.135835593911295,0.562834209704342,0.57354778304316,0.952756901062674,"IKZF2"
"ENSG00000280287.1",82.6511869691302,0.133051093829597,0.23640540665841,0.562809014016533,0.573564941607462,0.952756901062674,"ENSG00000280287"
"ENSG00000124593.16",42.865646585917,0.174958346886246,0.310950279628913,0.562656985210112,0.573668480203429,0.952816791038636,"ENSG00000124593"
"ENSG00000166664.15",6.96242920021861,0.391418998577059,0.695700583818213,0.562625657763335,0.573689816733405,NA,"CHRFAM7A"
"ENSG00000249835.2",5.45116891848735,-0.461312024225914,0.819936856898324,-0.562618963088176,0.573694376398485,NA,"VCAN-AS1"
"ENSG00000227370.1",1.80019551931749,0.80340679703759,1.42819526230724,0.562532882051222,0.573753006717701,NA,"ENSG00000227370"
"ENSG00000114115.11",18133.8310128332,-0.0988297113339667,0.175691594084651,-0.562518154888781,0.573763037762278,0.952816791038636,"RBP1"
"ENSG00000235138.1",20.2899423651989,0.23902713246635,0.424994952273075,0.562423462179772,0.573827537357535,0.952816791038636,"ENSG00000235138"
"ENSG00000171806.12",582.95018491306,-0.0696508515104232,0.123842094926679,-0.562416612474619,0.573832203142589,0.952816791038636,"METTL18"
"ENSG00000233509.2",11.1668099389175,-0.340457162202963,0.605379326634839,-0.562386502518156,0.573852713229057,0.952816791038636,"ZNF197-AS1"
"ENSG00000100201.23",22528.5841653895,0.0683736997377974,0.121586208613151,0.562347494158167,0.573879285183325,0.952816791038636,"DDX17"
"ENSG00000099797.15",14315.2894705251,0.0841703843317169,0.149714899025704,0.562204462478152,0.573976721368546,0.952891263789978,"TECR"
"ENSG00000160299.19",3149.34848028053,-0.0513315326195861,0.0913238271772047,-0.56208258245663,0.574059754782763,0.952891263789978,"PCNT"
"ENSG00000108848.16",7275.59198065376,-0.0530707177463454,0.0944188809773389,-0.562077385338666,0.574063295558817,0.952891263789978,"LUC7L3"
"ENSG00000276337.1",2.21848726303363,-0.773744810485516,1.37726448024602,-0.561798275918145,0.574253466902679,NA,"ENSG00000276337"
"ENSG00000186897.5",14.926960333108,-0.328455554570194,0.584673805333847,-0.561775731311662,0.574268828983453,0.953008092465822,"C1QL4"
"ENSG00000197343.11",4025.42285501124,0.0575954599483137,0.102526349416043,0.561762515454404,0.574277834468031,0.953008092465822,"ZNF655"
"ENSG00000115361.8",11.1370573159313,-0.334256116681468,0.595035204097543,-0.561741749697676,0.574291984703106,0.953008092465822,"ACADL"
"ENSG00000276916.1",25.9762291972372,-0.238386601807889,0.42440067492162,-0.56170175000762,0.574319241820906,0.953008092465822,"ENSG00000276916"
"ENSG00000291131.1",37.7596156881809,-0.181586080755557,0.323353403474856,-0.561571577117101,0.574407950192859,0.953061936394531,"ENSG00000291131"
"ENSG00000153944.12",7973.51704067263,0.0532681540886951,0.0948645565544883,0.561517979142178,0.574444477264133,0.953061936394531,"MSI2"
"ENSG00000274105.1",5.90731755205215,-0.462213239534774,0.823461896528685,-0.561304951064816,0.574589666970213,NA,"ENSG00000274105"
"ENSG00000100982.12",2658.53994433016,-0.068007369014572,0.121172514176502,-0.561244185422373,0.574631085096359,0.95329290983386,"PCIF1"
"ENSG00000074356.17",4916.20651035593,-0.0499150601265008,0.0889470003493008,-0.561177554391728,0.57467650272027,0.95329290983386,"NCBP3"
"ENSG00000250421.5",8.30919491916869,-0.379930573775137,0.677091818988256,-0.561121199696148,0.574714917024701,NA,"ENSG00000250421"
"ENSG00000276757.1",2.25021766584973,-0.782461185050189,1.39459051544113,-0.561068769926838,0.574750656985143,NA,"RN7SL192P"
"ENSG00000266835.7",2.00400209129898,0.910355662676399,1.62286854062857,0.560954655220439,0.574828449538793,NA,"GAPLINC"
"ENSG00000228613.1",1.00310356561989,-1.04167019304088,1.85704526098024,-0.560928812521798,0.574846067324493,NA,"ENSG00000228613"
"ENSG00000225376.6",1.00310356561989,-1.04167019304088,1.85704526098024,-0.560928812521798,0.574846067324493,NA,"TMEM246-AS1"
"ENSG00000240441.1",1.00310356561989,-1.04167019304088,1.85704526098024,-0.560928812521798,0.574846067324493,NA,"RPL17P38"
"ENSG00000253716.8",114.756954714126,-0.10958872724757,0.195422043090709,-0.560779764218831,0.574947683254548,0.953536301913627,"MINCR"
"ENSG00000288752.2",45.8301952348853,-0.157468071136528,0.280816767344467,-0.560750245170967,0.574967809318666,0.953536301913627,"ENSG00000288752"
"ENSG00000254732.2",7.37377458098572,-0.421385431030523,0.751526346403426,-0.560706132322764,0.574997886045535,NA,"ENSG00000254732"
"ENSG00000114904.13",2415.60021545116,-0.0529719205103819,0.0944773654321784,-0.560683717926156,0.575013168764428,0.953536301913627,"NEK4"
"ENSG00000213061.2",1.06314784333245,-1.10703844244236,1.97485638330336,-0.560566556536434,0.575093055574473,NA,"PFN1P11"
"ENSG00000251015.1",1.06314784333245,-1.10703844244236,1.97485638330336,-0.560566556536434,0.575093055574473,NA,"SLC25A30-AS1"
"ENSG00000226132.1",1.06314784333245,-1.10703844244236,1.97485638330336,-0.560566556536434,0.575093055574473,NA,"RPS3AP46"
"ENSG00000278002.1",2.04770086472916,0.754250248579934,1.34568285196522,0.560496291885144,0.57514096823371,NA,"ENSG00000278002"
"ENSG00000188992.12",5.13338812526357,0.449317484763251,0.801880352814795,0.560329833728982,0.575254481669802,NA,"LIPI"
"ENSG00000127952.17",2716.1388224555,-0.0492312065746281,0.0878618747486973,-0.560325018279422,0.575257765645011,0.953536301913627,"STYXL1"
"ENSG00000274349.5",321.019516672248,-0.0894849868616622,0.159705489225575,-0.560312530869052,0.575266281681648,0.953536301913627,"ZNF658"
"ENSG00000186377.8",192.968995485968,0.269354278060676,0.480724895254925,0.560308568828831,0.57526898368584,0.953536301913627,"CYP4X1"
"ENSG00000105988.6",10.2948570965836,0.32353957472503,0.577469703795473,0.5602710801944,0.575294550216725,0.953536301913627,"NHP2P1"
"ENSG00000272140.2",16.090679555026,-0.292228482779262,0.521617004640865,-0.560235728857157,0.5753186596438,0.953536301913627,"ENSG00000272140"
"ENSG00000120451.11",6809.53140932788,0.0461317554587071,0.0823550803313117,0.560156765959315,0.575372513651485,0.953536301913627,"SNX19"
"ENSG00000235026.8",137.942274033843,0.10547899102742,0.188303786718906,0.560153318556868,0.575374864891477,0.953536301913627,"DPP10-AS1"
"ENSG00000254664.1",1.81751755267276,-0.818653091070157,1.46151831188939,-0.560138784721648,0.575384777487187,NA,"ENSG00000254664"
"ENSG00000183011.14",1672.91307372388,0.0802420354958429,0.143268174599187,0.560082765906185,0.575422985078894,0.953536301913627,"NAA38"
"ENSG00000285650.1",2.96941682270629,0.646239093831578,1.15385570137676,0.56006924701286,0.575432205809662,NA,"ENSG00000285650"
"ENSG00000130731.16",1866.18828068327,0.0910601886684848,0.162609584108004,0.559992752997901,0.575484380827177,0.953536301913627,"METTL26"
"ENSG00000242110.9",39.0878034038954,-0.171128792913805,0.305659444656335,-0.559867512375456,0.575569809743031,0.953536301913627,"AMACR"
"ENSG00000267026.5",1.42880238704878,-0.946902330280205,1.69131799685487,-0.55986061287176,0.57557451619461,NA,"ENSG00000267026"
"ENSG00000101972.20",9713.44828565302,-0.0560503650150396,0.100116102019945,-0.559853648755455,0.575579266739697,0.953536301913627,"STAG2"
"ENSG00000279382.1",33.9769738670154,-0.21864760985105,0.390584762831125,-0.559795544163574,0.575618903284953,0.953536301913627,"ENSG00000279382"
"ENSG00000147570.10",24.1635532975653,-0.219591844834472,0.392331647556505,-0.559709740986024,0.575677437015399,0.953536301913627,"DNAJC5B"
"ENSG00000257307.1",3.20529621503072,0.655267560624669,1.17093448140619,0.55961078184131,0.575744949053774,NA,"ENSG00000257307"
"ENSG00000239697.12",147.363910505512,-0.0992852307884668,0.177419545761773,-0.559607062244315,0.575747486715058,0.953536301913627,"TNFSF12"
"ENSG00000233662.1",1.82251383014499,0.771018406879026,1.37780799316522,0.559597861751243,0.575753763690626,NA,"CALM2P4"
"ENSG00000289339.2",1.76242926644698,-0.771651823232862,1.37899438777744,-0.559575753224459,0.575768847218984,NA,"ENSG00000289339"
"ENSG00000283689.1",1.76242926644698,-0.771651823232862,1.37899438777744,-0.559575753224459,0.575768847218984,NA,"ENSG00000283689"
"ENSG00000170776.22",7376.829352131,0.0710748310782371,0.12702115492182,0.559551132423437,0.575785644964463,0.953536301913627,"AKAP13"
"ENSG00000207041.1",4.40154997073592,-0.499217483777611,0.892174993982597,-0.559551082629143,0.575785678937267,NA,"RNU6-3P"
"ENSG00000196081.10",464.862244719345,-0.0797962930389946,0.142609023925608,-0.559545888769425,0.575789222520747,0.953536301913627,"ZNF724"
"ENSG00000213250.5",36.6925053614012,-0.177413523288137,0.317067892752454,-0.559544272199929,0.575790325450011,0.953536301913627,"RBMS2P1"
"ENSG00000198610.11",6.03719603293879,0.431994481476637,0.772249831971784,0.55939731365642,0.575890594331525,NA,"AKR1C4"
"ENSG00000170190.16",566.378938009219,-0.0663453966507276,0.118601660012567,-0.559396863785025,0.575890901288579,0.953536301913627,"SLC16A5"
"ENSG00000196711.9",61.7392998750981,-0.147626331282326,0.263911651292976,-0.559377846938794,0.575903876967731,0.953536301913627,"ALKAL1"
"ENSG00000109689.20",1207.53288740995,-0.048992329083624,0.0875926848064347,-0.559319870054091,0.575943436926559,0.953536301913627,"STIM2"
"ENSG00000100325.15",4444.50547911135,-0.0470070095984654,0.0840464124622987,-0.559298228458611,0.575958204185857,0.953536301913627,"ASCC2"
"ENSG00000232334.1",2.32453974908242,-0.806114060601087,1.44150828670535,-0.559215696528187,0.576014521933899,NA,"ENSG00000232334"
"ENSG00000198860.14",2258.75889901931,-0.0481061307290677,0.0860333392250431,-0.559156847361618,0.576054680737155,0.953536301913627,"TSEN15"
"ENSG00000228300.14",984.00229550907,0.0915562574010634,0.163747718435095,0.559129973083281,0.576073020244502,0.953536301913627,"FAM174C"
"ENSG00000243725.7",274.554056010325,0.0840793207577119,0.15037663202914,0.559124909390304,0.576076475833619,0.953536301913627,"TTC4"
"ENSG00000251587.1",4.36938687243774,-0.493502193543374,0.882692309449518,-0.559087451267296,0.576102038485518,NA,"LDHAP1"
"ENSG00000259381.2",5.43510994735066,-0.449799288439813,0.804577803137177,-0.559050084014217,0.576127539658199,NA,"ENSG00000259381"
"ENSG00000151665.13",1580.42188531128,0.0554772341248411,0.0992658377484208,0.558875393420267,0.576246763809939,0.953597314931328,"PIGF"
